,active_05,dead_05,symptoms_median,symptoms_05,symptoms_75,active_25,immune_median,hospitalized_05,icu_25,hospitalized_75,infectious_05,active_75,date,susceptible_75,hospitalized_median,hospitalized_25,infectious_25,active_95,dead_median,infectious_median,active_median,infectious_75,susceptible_median,immune_05,susceptible_25,immune_25,dead_95,symptoms_95,icu_05,infectious_95,dead_75,icu_95,icu_median,susceptible_05,dead_25,icu_75,immune_75,immune_95,hospitalized_95,symptoms_25,susceptible_95
26,0.0,0.0,92125.0,0.0,145763.75,235096.0,102624.0,0.0,529.75,6209.5,0.0,536754.25,2020-04-07,1766535.75,3379.0,1945.25,69890.5,1092067.8999999997,167.0,101971.0,351546.5,153878.0,1643718.0,0.0,1401986.5,64576.25,644.05,333067.2,0.0,415555.14999999997,294.5,4432.5999999999985,928.0,0.0,101.75,1731.0,166085.75,463815.64999999997,15581.999999999985,61134.5,1886398.0
27,0.0,0.0,111734.5,0.0,178931.0,278263.75,127079.0,0.0,644.25,7631.0,0.0,630107.0,2020-04-08,1714671.0,4138.0,2328.0,83787.25,1198265.6999999995,209.0,125779.0,415173.5,183376.75,1565095.5,0.0,1285465.25,78007.25,865.0,404830.04999999993,0.0,455302.24999999965,374.5,5387.549999999992,1145.0,0.0,126.0,2153.75,206536.0,571167.3999999999,19046.99999999997,73720.0,1859960.8
28,0.0,0.0,136329.5,0.0,218775.75,328843.75,156754.5,0.0,779.5,9436.0,0.0,731173.75,2020-04-09,1653393.25,5068.0,2826.75,100667.5,1264342.7999999998,262.0,149945.0,484073.5,215433.75,1477326.0,0.0,1150929.0,94883.75,1130.1499999999999,482997.74999999977,0.0,489075.19999999995,473.25,6412.299999999996,1411.5,0.0,154.75,2615.0,258596.5,686380.0999999999,22406.399999999947,87926.0,1824788.7
29,0.0,0.0,165883.5,0.0,264857.25,390916.75,190212.5,0.0,953.25,11429.0,0.0,834388.0,2020-04-10,1582921.0,6124.0,3444.5,120557.5,1314788.15,333.5,175710.0,563748.0,250485.25,1383876.0,0.0,1032481.5,114631.25,1404.7499999999984,557312.2499999998,0.0,521839.39999999997,604.0,7532.5999999999985,1721.5,0.0,192.75,3186.5,316071.75,811773.4999999998,26249.449999999957,104003.5,1788080.65
30,0.0,0.0,198776.5,0.0,319341.5,452731.5,229030.5,0.0,1156.0,13766.5,0.0,934741.25,2020-04-11,1507583.0,7419.0,4163.25,143674.5,1348592.7999999996,416.0,204355.5,648230.5,283468.0,1285688.5,0.0,917453.0,136915.75,1768.9999999999955,624094.9499999996,0.0,534772.2999999999,752.25,8382.049999999997,2087.5,0.0,242.0,3839.5,383169.5,938047.9999999998,29430.449999999997,123370.0,1745332.7999999998
31,0.0,0.0,237796.0,0.0,377594.0,517925.75,278831.5,0.0,1391.5,16320.75,0.0,1020614.0,2020-04-12,1419866.5,8861.0,5007.5,168889.75,1379298.45,514.0,232109.0,734186.0,315468.25,1177479.5,0.0,803197.75,165847.75,2339.2,704055.2999999999,0.0,549291.2999999998,937.25,9432.15,2523.0,0.0,298.75,4526.5,461782.5,1068910.7499999995,32343.59999999997,146602.5,1694199.3499999999
32,0.0,0.0,280184.0,0.0,439034.25,594031.5,336734.5,0.0,1635.0,18942.75,0.0,1093106.75,2020-04-13,1332034.5,10526.5,5954.75,190480.0,1406297.65,641.5,259213.0,820586.0,340860.75,1067795.0,0.0,700953.75,198734.75,2884.549999999999,779382.2499999998,0.0,560627.6499999998,1165.25,10290.4,2971.0,0.0,367.75,5238.5,550659.0,1192436.4999999995,35516.24999999997,174682.25,1636889.9
33,0.0,0.0,325888.5,0.0,496191.75,675173.5,402765.5,0.0,1945.5,21363.75,0.0,1142294.5,2020-04-14,1237551.0,12340.0,6973.5,210342.0,1422575.6499999997,785.0,285090.5,896107.0,361951.0,966830.0,0.0,612281.0,231799.25,3576.7999999999975,847635.65,0.0,566297.3999999998,1467.0,11212.85,3476.0,0.0,450.0,5919.0,647948.75,1312584.2499999998,38571.84999999999,204426.5,1569275.7999999996
34,0.0,0.0,375445.0,0.0,557081.0,755978.5,472874.5,0.0,2256.25,24103.25,0.0,1182628.5,2020-04-15,1144467.25,14369.5,8153.0,233193.25,1445648.5499999996,963.5,305673.5,969315.5,382947.0,867684.5,0.0,535144.0,273725.0,4449.549999999998,898204.2,0.0,552709.85,1796.0,11926.049999999992,4049.5,0.0,548.75,6578.5,751125.0,1416606.15,41316.09999999998,240384.75,1496304.6499999994
35,0.0,0.0,426504.0,0.0,616291.25,833166.25,553202.5,0.0,2626.5,26638.75,0.0,1224723.5,2020-04-16,1051057.5,16694.0,9558.75,242165.25,1440061.65,1179.5,320900.5,1014908.5,389751.25,775678.5,0.0,477561.75,324867.25,5375.15,946020.2999999997,0.0,534084.0499999998,2196.5,12599.399999999994,4699.0,0.0,678.75,7290.5,858415.5,1495176.7999999996,43434.749999999985,278495.5,1417207.8999999994
